ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45661467,392,690,5,701,2016,4,1,2,3.5,27038,6,0,0,1,0,14,12
45787208,12544,645,7,643,2011,3,0,2,1.8,284678,4,0,1,1,0,12,12
45615670,9722,473,1,317,2014,9,0,5,1.4,121000,4,2,1,1,0,6,10
45656229,3450,831,4,748,2011,9,1,2,2.4,224349,4,0,1,1,0,7,0
45806771,1882,308,7,643,2014,3,1,2,1.8,263392,4,0,1,1,0,11,12
44675569,15991,1408,2,799,2007,6,0,1,2.2,280000,4,1,1,1,0,14,2
45641652,11133,394,7,268,2014,9,1,2,2.5,179381,4,0,1,1,0,1,12
45769489,94,1017,4,387,2017,4,1,5,2,284251,4,0,1,1,0,7,12
44930562,34184,1058,6,361,2012,9,1,5,3.5,133000,6,0,2,1,0,1,12
44889000,21169,781,1,317,2018,9,0,5,1.4,25304,4,0,1,1,0,3,8
45793531,7495,1090,1,289,2008,4,1,1,2,71486,4,0,1,1,0,1,4
45813161,4861,645,5,258,2011,3,1,2,1.8,95590,4,0,1,1,0,14,12
45732969,13485,765,4,748,2015,9,1,4,2,72369,4,0,1,1,0,12,4
45763904,14069,1935,5,516,2016,4,1,5,4.6,155976,8,0,0,1,0,14,0
45797639,20005,531,4,387,2012,9,1,5,1.6,147718,4,0,1,1,0,12,4
44840731,11917,1271.22222222222,7,268,2007,9,0,2,2.4,200000,4,3,1,1,0,7,12
45815751,14069,1079,6,500,2018,9,1,5,2,4500,6,2,2,1,0,1,12
45768685,627,586,5,258,2012,3,1,2,1.8,192683,4,0,1,1,0,14,0
45810115,12570,761,1,575,2010,9,1,5,1.8,152293,4,0,1,1,0,7,4
45782195,2800,2078,0,46,1988,9,0,1,2.4,455680,6,1,2,1,0,2,4
45773548,6899,1527,6,174,1997,9,0,0,1.8,0,4,1,1,1,0,1,4
45809650,14009,595,7,145,2015,3,1,5,1.5,137350,4,0,1,1,0,12,4
45764162,392,1514,5,517,2011,9,1,5,4.6,202048,8,0,0,1,0,14,0
45760740,8311,891,6,498,2016,4,1,5,2,109555,4,0,1,1,0,14,0
45801743,23521,794.604651162791,7,298,2014,9,0,5,1.8,40000,4,0,1,1,0,6,16
45812917,25716,891,2,475,2016,9,1,5,2,65000,4,2,1,1,0,12,12
45801930,21730,831,4,387,2017,9,1,4,1.6,32510,4,0,1,1,0,2,4
45731010,14069,1325,4,526,2019,7,1,1,2.5,25541,4,0,1,1,0,1,4
45801991,19369,707,4,522,2011,1,1,5,2,153651,4,0,1,1,0,11,4
45804423,25299,642,4,817,2012,4,1,1,2,160000,4,0,1,1,0,7,4
45812673,7213,880,1,317,2018,9,1,1,1.6,28515,4,0,1,1,0,7,12
45808966,6899,531,1,162,2012,3,1,5,1.6,94923,4,0,1,1,0,1,4
45813415,8154,1451,0,891,2011,4,1,5,4.4,147677,8,0,0,1,0,11,12
45786773,18817,582.788167938931,7,643,2011,9,1,2,1.8,160000,4,2,1,1,0,12,12
45803971,61499,1077,4,817,2019,4,1,1,2,1217,4,0,1,1,0,2,4
45784866,17249,582.788167938931,7,643,2010,9,0,2,1.8,256000,6,0,1,1,0,14,1
45067720,9879,1267,7,150,2013,3,0,2,1.5,137000,4,0,1,1,1,12,6
45775702,17249,582.788167938931,7,643,2011,3,0,2,1.8,141000,4,0,1,1,0,7,6
45733413,51225,1017,4,748,2017,9,1,5,2,58414,4,0,1,1,0,12,4
45802860,49798,765,4,733,2015,4,1,1,2,93555,4,0,1,1,0,14,4
45788616,17249,585,4,387,2013,9,1,5,1.8,64800,4,2,1,1,0,1,12
45263113,29166,844.645161290323,2,409,2014,4,1,5,2,127000,4,2,0,1,0,12,8
45807594,188,765,6,498,2015,4,1,5,2,69555,4,0,1,1,0,11,12
45756444,14069,823.25,5,633,2017,4,1,5,2,35000,4,2,1,1,0,0,12
45816582,627,1079,4,387,2018,9,1,5,2,47294,4,0,1,1,0,1,12
45662050,2274,247,3,560,2014,3,1,2,1.3,149970,4,0,1,1,0,7,0
45654686,43592,1714,6,502,2017,4,1,5,3.5,39814,6,0,2,1,0,1,0
45731424,15367,878,7,643,2009,3,0,2,1.8,174000,4,3,1,1,0,2,8
45773751,4861,1055,7,535,2013,4,1,5,3.5,125605,6,0,0,1,0,1,12
45488069,14113,975.5,3,739,2013,10,0,2,1.3,150000,4,0,1,1,1,14,4
45810460,13564,642,1,639,2012,4,1,1,2,228570,4,0,1,1,0,7,4
45736700,17876,642,2,214,2012,3,0,2,2,128205,4,0,1,1,0,12,10
45770530,10349,862,6,188,2002,9,1,5,2.4,2000,6,2,2,1,0,1,12
45785472,12544,1429.8433516297,6,357,2004,9,1,5,3.2,205500,6,2,2,1,1,12,8
45793471,5600,1529,0,30,1996,9,0,5,1.8,1000,4,1,2,1,0,7,2
45660988,14583,919,0,871,2012,4,1,1,3,229966,6,0,0,1,0,1,0
45797535,36827,1249,4,526,2017,10,1,1,2.5,137000,4,0,1,1,0,14,4
45644818,21639,1172,7,535,2011,9,1,2,3.5,368064,6,0,0,1,0,7,12
45800564,9,888.488372093023,7,643,2005,9,0,2,1.6,18000,1,0,0,1,0,14,5
44959769,10976,503,3,425,2012,3,0,5,1.5,216000,4,2,1,1,0,7,12
45774877,25089,919,6,201,2012,9,1,5,3,86000,6,2,0,1,0,14,12
40489113,300,1500.5,7,583,2019,4,1,5,2.7,120,4,0,0,1,0,14,10
45732150,18688,707,4,733,2011,4,1,1,2,143166,4,0,1,1,0,7,4
45761340,69935,1646,5,517,2015,4,1,5,4.6,273493,8,0,0,1,0,12,0
45729553,28830,629,4,387,2015,9,1,5,1.6,68243,4,0,1,1,0,12,4
45781983,42337,2366.56363636364,5,517,2006,4,1,0,2,180000,8,0,0,1,0,1,0
44874016,23834,697,2,799,2012,6,0,1,2.2,141000,4,1,1,1,0,14,2
45765240,16621,1172,6,361,2011,9,1,1,3.5,119379,6,0,0,1,0,12,12
45773896,314,1017,6,355,2017,9,1,5,2,26802,4,0,2,1,0,1,12
45816530,16000,565.416666666667,2,214,2014,3,0,2,2,272000,4,0,1,1,0,7,4
45730818,11917,530,4,387,2013,9,1,5,1.6,31691,4,0,1,1,0,14,4
45743014,13485,1018,0,53,2011,9,1,5,3,120000,6,2,0,1,0,1,12
45766665,862,2455,5,517,2008,4,1,5,2,263190,8,0,0,1,0,14,0
45781924,15994,777,7,268,2014,9,0,5,2.5,128965,4,0,1,1,0,12,0
45757260,5175,1429.8433516297,6,343,1998,9,1,0,2.4,0,4,0,2,1,1,1,2
45810170,15367,1096.58823529412,2,794,2014,9,1,4,3.7,290000,6,0,0,1,0,7,8
44271246,15994,598.5,4,827,2011,3,0,5,1.6,73600,4,1,1,0,0,4,6
45793308,11917,641,1,639,2012,4,1,1,2,79749,4,0,1,1,0,12,4
45644667,18817,609,7,268,2018,9,1,2,2.5,35058,4,0,1,1,0,14,12
45751082,1568,749,1,407,2014,4,1,5,2.4,251514,4,0,1,1,0,1,12
45787332,21953,792.627815866797,4,748,2013,9,0,2,2.4,20000,2,2,1,1,1,1,4
45732692,13808,891,4,748,2016,9,1,4,2,38206,4,0,1,1,0,14,4
44997899,16151,586,7,643,2012,3,0,2,1.8,110990,4,0,1,1,0,12,8
45804356,22947,836,4,817,2010,4,1,1,2,171344,4,0,1,1,0,7,4
45811194,40769,919,0,99,2012,9,1,5,3,58450,6,2,2,1,0,7,12
45813701,7840,585,5,258,2013,3,1,2,1.8,65989,4,0,1,1,0,12,0
45796806,25089,777,7,268,2014,9,1,5,2.5,125000,4,2,1,1,0,7,12
45757316,282,2455,5,517,2008,4,1,5,2,218126,8,0,0,1,0,1,0
45801997,10976,1429.8433516297,6,720,1997,9,1,5,2,167000,8,0,2,1,0,1,8
45647943,5488,394,7,268,2014,9,1,2,2.5,109798,4,0,1,1,0,14,12
45781318,5000,1529,0,30,1997,1,0,5,1.8,545654,4,1,2,0,0,1,4
45797565,9722,1111,7,849,2012,3,0,5,1.3,130000,4,0,0,1,1,14,4
45797099,16621,1511,4,522,2010,1,1,5,3.8,151977,4,0,1,1,0,2,4
45656510,13956,603,5,701,2015,4,1,2,3.5,143619,6,0,0,1,0,1,12
45732679,9418,765,4,748,2015,9,1,5,2,128965,4,0,1,1,0,14,4
45793446,3763,862,0,73,1989,9,0,5,2,199000,6,1,2,1,0,14,0
45772875,470,353,5,258,2015,3,1,2,1.8,115347,4,0,1,1,0,7,0
45776646,10036,1338.90845620294,0,78,2000,9,1,5,2.5,320000,6,2,2,1,0,1,4
45768834,1725,584,4,387,2014,9,1,5,1.8,107155,4,0,1,1,0,1,12
45816149,549,584,4,387,2014,9,1,5,1.8,140082,4,0,1,1,0,1,12
45813669,314,781,7,268,2012,9,1,2,2.5,249422,4,0,1,1,0,1,12
45749251,10976,1266,7,298,2014,9,0,2,1.5,100000,4,3,1,1,1,12,8
45661019,4547,1598,6,605,2008,4,1,1,3,213998,6,0,0,1,0,12,12
45809534,21285,502,7,145,2013,3,1,5,1.5,52500,4,0,1,1,0,2,4
45774076,29793,1053,6,361,2014,9,1,1,3.5,219030,6,0,0,1,0,1,12
45764936,706,1646,5,516,2015,4,1,5,4.6,102907,8,0,0,1,0,1,0
45635105,862,333,2,465,2014,9,1,2,2,186048,4,0,1,1,0,1,0
45772023,314,1053,6,361,2014,9,1,1,3.5,149486,6,0,0,1,0,12,12
40642395,1900,970.867153989687,2,520,2001,7,0,5,2.2,11111,5,0,1,1,0,2,6
45805172,35570,877,4,817,2017,4,1,1,1.7,97880,4,0,1,1,0,14,4
45776696,8781,503,7,651,2012,3,0,2,1.5,175000,4,0,1,1,0,1,10
45804280,24148,749,4,817,2014,4,1,5,2.4,128000,4,2,0,1,0,11,8
45655495,706,585,7,643,2013,3,1,2,1.8,105328,4,0,1,1,0,14,12
45417836,22580,308,7,643,2014,9,1,2,1.8,160000,4,0,1,1,0,1,10
45766570,4861,779,7,268,2013,9,1,2,2.5,136861,4,0,1,1,0,2,12
45767376,12858,888.488372093023,7,643,2008,9,0,2,1.5,210452,4,3,1,1,0,12,8
45792346,8154,1236,3,425,2011,9,0,5,1.3,185000,4,0,1,1,1,1,2
45756859,4861,333,2,465,2014,9,1,2,2,137328,4,0,1,1,0,12,0
45798242,36065,1018,0,871,2011,4,1,5,3,129600,6,2,0,1,0,1,12
45769158,282,289,2,409,2008,4,1,2,0.4,220474,4,0,1,1,0,7,0
45464974,17876,1077,7,220,2019,4,1,5,2,19968,4,0,1,1,0,14,12
45731352,18189,639,0,50,2014,9,1,1,2,250491,4,0,2,1,0,14,12
45815325,24775,595.03007518797,2,465,2013,9,1,5,1.6,46000,4,2,1,1,0,14,8
45732813,15257,707,4,748,2011,9,1,5,2,163374,4,0,1,1,0,7,4
45744437,16900,1141,3,404,2009,10,0,5,2.4,120000,4,0,0,1,0,1,6
45810490,22825,642,1,639,2012,4,1,1,2,137433,4,0,1,1,0,14,4
45768182,16935,353,5,258,2015,3,1,2,1.8,94949,4,0,1,1,0,14,0
45794041,20385,1266.6,2,630,2013,1,1,5,3.7,111111,6,1,2,0,0,1,12
45809818,38213,1079,3,293,2018,9,1,5,2,0,4,0,1,1,0,14,4
45761908,8467,862,6,188,2001,9,1,5,2.6,0,6,2,2,1,0,12,8
45773547,392,779,7,268,2013,4,1,2,2.5,493571,4,0,1,1,0,1,12
45783544,7213,1429.8433516297,6,178,2001,1,0,5,2,183000,4,2,2,0,1,1,4
45768672,9565,784,3,293,2017,9,1,5,1.5,58282,4,0,1,1,0,14,12
45750739,24148,1711.27272727273,0,871,2007,4,1,5,2,210000,8,2,0,1,0,1,8
45196673,100,792.627815866797,4,748,2013,9,1,5,2.4,77000,4,2,1,1,0,14,8
45799450,18817,1888,0,87,2005,9,1,5,3,170000,6,2,2,1,0,2,8
45731517,14069,1301,0,594,2014,1,1,5,4.4,33500,8,2,2,1,0,14,12
45746606,10663,1236,3,425,2011,9,1,2,1.3,127000,4,3,1,1,1,1,2
45802888,44247,765,4,733,2015,4,1,1,2,153958,4,0,1,1,0,14,4
45796184,9408,2078,0,46,2004,1,1,5,2.5,346080,6,2,2,0,0,1,6
45757200,11917,888.488372093023,7,643,2008,9,0,2,1.8,200000,4,0,1,1,0,7,0
42285726,75266,1429.8433516297,6,618,2012,4,1,5,2,167000,8,2,0,1,0,1,10
45809978,54157,900,3,293,2015,9,1,5,2.4,78006,4,0,1,1,0,8,4
45804658,49889,770,4,817,2016,4,1,1,1.7,71867,4,0,1,1,0,1,4
45525027,9408,988,7,643,2007,3,0,2,1.5,113000,4,0,1,1,0,13,8
45262568,23834,810,7,302,2016,3,0,5,1.8,102500,4,0,1,1,0,14,10
45810788,22894,779,7,268,2013,9,0,5,2.5,101000,4,2,1,1,0,1,10
45782069,10976,2156,6,237,2004,1,0,5,2.4,89000,4,2,2,0,1,12,10
45788373,17876,612.4,2,448,2013,9,1,5,1.6,160000,4,2,1,1,0,1,4
45763112,18189,586,4,387,2012,9,1,5,1.8,136000,4,2,1,1,0,1,8
44691279,70,1533.25,2,799,2007,2,0,1,2.4,350000,4,1,2,1,0,14,0
44109014,10976,1266,3,425,2014,3,0,2,1.5,121000,4,3,1,1,1,12,0
45772207,470,753,4,748,2012,4,1,2,2.4,123862,4,0,1,1,0,14,0
45171802,40769,1091,7,680,2016,4,0,5,2.5,99200,4,2,0,1,0,1,10
45764866,7840,862,0,73,2003,9,1,0,2.5,260000,6,2,2,1,0,12,8
45701090,10976,1429.8433516297,6,331,1993,9,0,0,2,0,4,1,2,1,0,1,2
45788394,7213,1082.27272727273,6,182,1995,9,1,5,2.2,444000,4,0,1,1,0,1,6
45800688,22894,798.697674418605,0,50,2010,1,1,5,3,157000,6,2,0,0,0,1,8
45776513,7840,1496.78125,6,174,2000,9,0,5,2,136000,4,2,2,1,1,2,6
45664259,784,1646,5,516,2015,9,1,5,4.6,129931,8,0,0,1,0,1,0
45803386,12231,765,4,748,2015,9,1,4,2,348486,4,0,1,1,0,12,4
45815375,11917,1750,5,693,2002,4,1,5,3,201000,6,0,0,1,0,12,8
45799453,51746,1249,7,680,2017,4,1,5,2.5,34454,4,0,1,1,0,4,12
45732792,17035,707,4,748,2011,9,1,5,2,200867,4,0,1,1,0,1,4
45654826,188,308,7,643,2014,3,1,2,1.8,140414,4,0,1,1,0,14,12
45729723,27654,629,4,387,2015,9,1,5,1.6,87534,4,0,1,1,0,7,4
45656685,94,1058,6,605,2012,4,1,1,3.5,224118,6,0,0,1,0,14,12
45802332,14081,1024,4,526,2010,7,1,1,2.5,124850,4,0,1,1,0,14,4
45813351,282,761,7,643,2010,3,1,2,1.8,265315,4,0,1,1,0,14,12
45791973,2666,900,4,748,2015,9,1,5,2.4,234618,4,0,1,1,0,11,12
45810397,23994,730,1,639,2016,4,1,1,1.6,125774,4,0,1,1,0,14,4
45801912,13172,1681,0,35,2003,9,0,5,2.2,190000,6,2,2,1,0,14,5
45674384,14740,645,7,643,2011,3,0,2,1.8,161000,4,3,1,1,0,2,11
44962208,59586,940.695652173913,7,680,2017,4,0,5,2.5,32000,6,0,1,1,0,14,10
44491221,18817,397,7,643,2016,9,1,2,1.8,80000,4,2,1,1,0,7,12
45797440,11563,687,4,387,2010,9,1,5,1.6,130814,4,0,1,1,0,12,4
45803037,45376,891,4,733,2016,4,1,1,2,109446,4,0,1,1,0,14,4
45781778,15681,1451.8,7,680,2002,4,0,5,2,140000,4,1,0,1,0,12,8
45805158,33707,877,4,817,2017,4,1,1,1.7,143544,4,0,1,1,0,14,4
45778474,12544,2084,2,799,1999,6,0,1,2.4,0,4,1,2,0,0,14,0
45803396,11604,639,4,748,2014,9,1,4,2,418369,4,0,1,1,0,12,4
45777979,6800,1338.90845620294,0,78,2000,9,0,0,2.5,157000,6,1,2,1,0,2,4
45788258,17876,673.483990147783,4,387,2013,9,0,5,1.6,84800,4,2,1,1,0,12,8
45767389,188,308,7,643,2014,4,1,2,1.8,187334,4,0,1,1,0,14,12
45775119,18189,1684.925,6,361,2006,9,1,5,3.5,220000,6,2,2,1,0,12,12
44526921,28225,1329.79585953434,5,698,2008,4,1,2,3.3,119000,6,0,0,1,0,2,10
45787468,2509,872.02838865217,7,308,2007,7,0,1,2.2,112000,4,1,1,1,0,1,4
45802296,44247,1091,4,526,2016,10,1,1,2.5,51831,4,0,1,1,0,7,4
45367132,71503,607,7,268,2019,9,0,2,2.5,3000,4,2,1,1,0,7,8
45645755,4077,1363,5,516,2012,4,1,5,4.6,150909,8,0,0,1,0,1,0
45793937,6586,1429.8433516297,6,331,1999,9,1,5,2,318406,4,1,2,1,0,2,6
45793760,15681,1338.90845620294,0,86,2008,9,1,5,3,190000,6,2,2,1,0,1,6
45772061,3763,1714,7,792,2017,9,1,5,3.5,174827,6,0,0,1,0,12,12
45620684,157,1451,0,871,2011,9,1,5,4.4,139363,8,0,0,1,0,1,0
45803572,13172,891,4,748,2016,9,1,4,2,547288,4,0,1,1,0,8,4
45798505,10976,1387.22222222222,3,638,2008,7,0,4,2.4,20000,4,3,1,1,1,7,6
45745111,9095,1236,3,425,2011,3,0,2,1.3,14590,4,0,1,1,1,7,0
45816140,2666,585,4,387,2013,1,1,5,1.8,89962,4,0,1,0,0,2,12
45089390,14069,757.14552238806,7,268,2019,9,1,5,2.5,25000,4,2,1,1,0,14,12
45642392,5018,779,7,268,2013,9,1,2,2.5,190549,4,0,1,1,0,1,12
45777856,12231,788.140435835351,4,817,2008,4,0,5,2,270000,4,1,0,1,0,1,4
45782226,11604,490,3,561,2011,3,0,2,1.3,150000,4,3,1,1,0,7,8
45797674,20005,531,4,387,2012,9,1,5,1.6,36239,4,0,1,1,0,7,4
45642496,5018,779,7,268,2013,9,1,2,2.5,190549,4,0,1,1,0,1,12
45816638,13799,528,2,449,2014,3,0,5,1.6,134400,3,0,1,1,0,7,0
45518419,14113,642,2,452,2012,3,0,5,2,2012,4,2,1,1,0,1,12
45816597,314,585,4,387,2013,9,1,5,1.8,157859,4,0,1,1,0,1,12
45815900,1019,900,4,733,2015,4,1,5,2.4,245653,4,0,1,1,0,1,12
45795519,16465,431,2,214,2016,3,0,6,2,0,4,0,1,1,0,14,0
45789776,3293,565,1,626,2007,9,1,5,0.8,134863,4,0,1,1,0,5,4
45768348,17249,792.627815866797,4,748,2011,9,1,4,2,72000,4,2,1,1,0,12,0
45644820,39201,517,7,535,2014,9,1,2,3.5,166560,6,0,0,1,0,1,12
45809726,36235,585,3,293,2013,9,1,5,1.8,87000,4,0,1,1,0,2,4
45810298,21699,642,1,620,2012,9,1,5,2,65006,4,0,1,1,0,12,4
45804231,25299,707,4,817,2011,4,1,1,2,134312,4,0,1,1,0,1,4
45651078,392,779,7,268,2013,9,1,2,2.5,232032,4,0,1,1,0,12,12
45283965,40142,639,0,50,2014,9,1,5,2,74000,4,2,2,1,0,14,12
45809339,19124,502,3,425,2013,3,1,2,1.5,94500,4,0,1,1,0,11,4
45800055,7213,1338.90845620294,0,78,1998,9,0,5,2.5,100000,6,1,2,2,0,12,6
45793506,11917,833,1,289,2010,4,1,1,2,61232,4,0,1,1,0,14,4
45308956,17249,1681,0,35,2005,9,0,1,2,284000,4,1,2,1,0,7,9
45807034,23521,640,2,214,2013,3,1,2,2,200925,4,3,1,1,0,1,12
45815350,784,765,5,633,2015,4,1,5,2,109336,4,0,0,1,0,7,12
45793280,11604,489,1,768,2016,9,1,5,1,31970,4,0,1,1,0,14,4
45550613,18503,585,4,387,2013,9,0,5,1.8,117000,4,2,1,1,0,7,8
45806823,14113,749.991967871486,7,145,2012,3,0,2,1.5,111111,4,0,1,1,1,6,4
45618035,1019,765,6,498,2015,4,1,5,2,37786,4,0,0,1,0,14,0
45802787,14376,769,4,733,2011,4,1,1,2.2,78305,4,0,1,1,0,14,4
45769352,220,753,4,817,2012,4,1,5,2.4,221126,4,0,1,1,0,1,0
45344701,25089,986,5,532,2010,9,1,2,2.4,64000,4,0,1,1,0,11,10
45794369,6899,1599.33333333333,3,425,2003,9,0,5,1.3,155000,4,0,1,1,1,2,6
45808645,5488,1077,4,387,2019,9,1,5,2,29496,4,0,1,1,0,1,12
45042623,18817,586,7,643,2012,3,0,2,1.8,1000,4,3,1,1,0,7,12
45654360,3450,831,4,748,2011,9,1,2,2.4,224349,4,0,1,1,0,7,0
43222352,25,1599.33333333333,3,425,2005,3,0,5,1.3,157000,4,0,1,1,1,12,4
45386880,38888,1249,7,680,2017,4,0,5,2.5,50000,4,0,0,1,0,7,10
45657165,35438,2455,5,517,2008,4,1,5,2,146000,8,0,0,1,0,14,8
45773725,1019,765,4,817,2015,4,1,5,2,0,4,0,1,1,0,1,0
45815398,23207,900,4,760,2015,9,1,5,2.4,67840,4,2,1,1,0,1,8
44922073,17092,891,4,397,2016,9,0,5,2,71886,4,0,1,1,0,12,8
43951626,7150,1111,3,425,2012,3,0,5,1.3,129000,4,0,1,1,1,14,4
45649868,188,1172,5,701,2011,4,1,2,3.5,101816,6,0,0,1,0,1,12
45816648,24148,810,7,155,2016,3,0,5,1.8,10200,4,0,1,1,0,14,10
44935670,59272,1078.53623188406,6,605,2012,4,1,1,3,131000,6,0,0,1,0,7,10
45771717,11604,1841,6,347,2000,9,1,1,2.2,497000,8,0,2,1,0,12,0
45810158,20385,333,2,214,2014,10,1,2,2,62000,4,0,1,1,0,4,8
45097806,14426,645,4,387,2011,9,0,5,1.8,195200,4,2,1,1,0,14,12
45793691,6144,1282,1,289,2007,4,1,1,2,68075,4,0,1,1,0,12,4
45760616,45473,872.02838865217,7,447,2008,4,0,5,4,185600,5,0,0,1,0,1,4
45769628,15994,1172,6,361,2011,1,1,1,3.5,170429,6,0,2,0,0,12,12
45789880,18189,1620,7,680,2006,4,0,1,2.2,198000,4,1,0,1,0,1,4
45808607,1333,1079,2,452,2018,9,1,5,2,107664,4,0,1,1,0,1,12
45815470,1960,779,5,381,2013,9,1,2,2.5,87952,4,0,1,1,0,12,12
45761247,26030,382,1,853,2017,3,1,2,1.5,52062,4,0,1,1,0,2,0
45816373,48000,1823,0,588,2010,1,1,5,4,160000,8,1,2,0,0,11,10
45675628,14069,1360,5,516,2013,4,1,5,4.6,76800,12,2,0,1,0,1,0
45815363,8781,584,7,568,2002,3,0,5,1.5,117000,4,0,0,1,1,11,4
45771289,627,1058,6,361,2012,9,1,1,3.5,318285,6,0,0,1,0,1,12
45806544,5802,474,1,853,2013,3,1,2,1.4,0,4,0,1,1,0,7,12
45809975,8624,642,1,317,2012,9,1,1,2,62649,4,0,1,1,0,14,4
45795764,21953,673.483990147783,4,387,2016,9,1,5,1.8,77600,4,2,1,1,0,14,12
45793923,15681,765,2,452,2015,9,1,5,2,90000,4,2,1,1,0,7,9
45733242,8154,639,4,748,2014,9,1,4,2,502500,4,0,1,1,0,8,4
45793173,53000,1325,7,274,2019,9,1,5,2.5,500,4,2,1,1,0,1,12
45804567,21181,836,4,817,2010,4,1,1,2,168126,4,0,1,1,0,12,4
45647622,15681,1811,5,516,2010,4,1,5,4.6,275240,8,0,0,1,0,12,0
45757694,862,1399,1,559,2010,9,1,5,3.5,217656,6,0,1,1,0,1,12
45753963,27284,259,1,853,2014,3,0,6,1.4,65000,4,0,1,1,0,12,10
45797251,31581,777,4,526,2014,7,1,1,2.5,96893,4,0,1,1,0,12,4
45791450,14069,1429.8433516297,6,713,2014,9,1,1,3,222222,6,2,2,1,0,1,12
45815760,7840,1429.8433516297,6,357,1997,9,1,0,3.2,111111,6,0,2,1,0,1,6
45814023,20385,582.788167938931,7,643,2013,3,0,2,1.8,134720,4,3,1,1,0,2,6
45798100,12287,1047,4,387,2007,9,1,5,1.6,39079,4,0,1,1,0,12,4
45815197,2822,978,7,298,2019,9,1,5,1.8,39254,4,0,1,1,0,14,12
45803600,16283,891,4,748,2016,9,1,4,2,55225,4,0,1,1,0,1,4
45715042,71503,1360,5,516,2013,4,1,5,4.6,111000,8,0,0,1,0,3,12
45733076,8467,639,4,748,2014,9,1,4,2,490516,4,0,1,1,0,8,4
45804150,27654,836,4,817,2010,4,1,1,2,84154,4,0,1,1,0,1,4
45815980,2509,585,4,387,2013,3,1,5,1.8,279182,4,0,1,1,0,11,12
45797079,16123,836,4,522,2010,1,1,5,2,123187,4,0,1,1,0,1,4
45797402,11917,531,4,547,2012,3,1,1,1.6,78807,4,0,1,1,0,12,4
45785809,17876,333,2,214,2014,9,1,6,2,163000,4,2,1,1,0,1,12
45769401,1411,1624,6,361,2009,9,1,1,3.5,266061,6,0,0,1,0,1,12
45768754,13485,474,1,328,2013,9,1,5,1.4,123000,4,0,2,1,0,1,8
45815241,3763,1053,6,605,2014,4,1,5,3.5,94362,6,0,2,1,0,14,12
45798275,19864,629,4,387,2015,9,1,1,1.6,52313,4,0,1,1,0,14,4
45789777,15053,1338.90845620294,0,890,2005,4,1,5,3,250000,6,2,0,1,1,1,4
45793912,7527,862,7,566,2002,7,0,0,2.4,180000,4,0,1,1,1,1,4
43906005,15681,585,7,299,2013,9,0,5,1.8,132800,4,0,1,1,0,14,10
45797788,13642,1185,4,526,2009,7,1,1,2.5,75631,4,0,1,1,0,12,4
45814998,706,1058,7,268,2012,9,1,5,3.5,132165,6,0,1,1,0,7,12
45770861,17249,697,4,387,2015,9,0,5,1.8,84291,4,0,1,1,0,1,0
45804304,25,1429.8433516297,6,136,2002,3,1,5,1.9,145000,4,2,1,1,1,1,4
41644611,11604,642,2,452,2012,9,0,5,2,68000,4,0,1,1,0,14,8
45797753,10663,1185,4,526,2009,7,1,1,2.5,85241,4,0,1,1,0,14,4
44765366,13172,1429.8433516297,6,729,1998,0,0,5,2.3,130000,4,0,2,0,0,14,4
45810365,20278,640,1,620,2013,9,1,5,2,156666,4,0,1,1,0,1,4
45798250,25083,730,4,387,2016,9,1,1,1.6,133200,4,0,1,1,0,14,4
45765897,2430,1598,6,361,2008,9,1,1,3,175614,6,0,2,1,0,1,12
45000476,38574,826.8,6,837,2011,7,1,1,2.2,145000,4,2,2,1,0,1,8
45804915,15524,640,4,817,2013,4,1,1,2,52303,4,0,1,1,0,12,4
45797055,34607,777,4,526,2014,7,1,1,2.5,27000,4,0,1,1,0,12,4
45798334,18817,673.483990147783,4,387,2011,9,1,2,1.6,60000,4,3,1,1,0,14,8
42865949,14113,761,7,643,2010,3,0,2,1.8,169000,4,0,1,1,0,12,12
43448352,10506,1266,7,145,2014,9,0,2,1.5,87000,4,0,1,1,1,14,2
44776961,18189,642,0,50,2012,9,1,5,2,142152,4,0,2,1,0,1,12
45732151,44558,891,4,733,2016,4,1,1,2,120337,4,0,1,1,0,1,4
44909661,21326,587.673913043478,4,138,2016,9,0,5,1.6,80000,4,2,1,1,0,14,6
45730677,30596,730,4,387,2016,9,1,5,1.6,71672,4,0,1,1,0,14,4
45729688,28241,530,4,387,2013,9,1,5,1.6,50015,4,0,1,1,0,2,4
45655661,1019,1055,5,701,2013,4,1,2,3.5,138038,6,0,1,1,0,14,12
45802450,14426,915,4,525,2014,9,1,4,3,91456,4,0,1,1,0,1,4
45808286,8311,986,3,312,2010,4,1,5,2.4,106312,4,0,0,1,0,12,12
45769448,627,1058,6,361,2012,9,1,1,3.5,318285,6,0,0,1,0,1,12
45785565,13485,1711.27272727273,0,871,2001,4,1,5,3,240000,6,2,0,1,0,1,6
45803817,38445,891,4,817,2016,4,1,1,2,94558,4,0,1,1,0,14,4
42285397,9722,1268,7,145,2012,3,0,2,1.5,107000,4,0,1,1,1,13,8
45816506,43905,1091,7,680,2016,4,0,5,2.5,67000,4,2,0,1,0,14,8
45729808,27356,528,4,387,2014,9,1,1,1.6,90000,4,0,1,1,0,1,4
