Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Age,Miles_per_year,Brand_Model
6586,645.0,LEXUS,CT 200h,2011,Hatchback,1,Hybrid,1.8,122302,4,Automatic,Front,4,Left wheel,Black,0,14,8735.857142857143,LEXUS_CT 200h
12544,,TOYOTA,Prius,2007,Hatchback,0,Hybrid,1.5,140000,4,Automatic,Front,4,Left wheel,Beige,6,18,7777.777777777777,TOYOTA_Prius
30063,639.0,HYUNDAI,Tucson,2014,Jeep,1,Diesel,2.0,120000,4,Automatic,Front,4,Left wheel,White,4,11,10909.09090909091,HYUNDAI_Tucson
21639,,HYUNDAI,Veloster,2015,Hatchback,0,Petrol,1.6,17200,4,Tiptronic,Front,2,Left wheel,Red,10,10,1720.0,HYUNDAI_Veloster
36692,,TOYOTA,RAV 4 XLE Sport,2013,Jeep,0,Petrol,2.5,120000,4,Tiptronic,Front,4,Left wheel,White,0,12,10000.0,TOYOTA_RAV 4 XLE Sport
30,,HONDA,FIT,2002,Hatchback,0,Petrol,1.5,0,4,Automatic,Front,4,Right-hand drive,Silver,4,23,0.0,HONDA_FIT
12231,1266.0,TOYOTA,Aqua,2014,Hatchback,0,Hybrid,1.5,66000,4,Variator,Front,4,Right-hand drive,Silver,4,11,6000.0,TOYOTA_Aqua
3136,,TOYOTA,Sienta,2004,Sedan,0,Petrol,1.5,300000,4,Variator,Front,4,Right-hand drive,Beige,4,21,14285.714285714286,TOYOTA_Sienta
10663,,TOYOTA,Prius,2009,Sedan,1,Hybrid,1.8,230000,4,Variator,Front,4,Left wheel,Grey,6,16,14375.0,TOYOTA_Prius
5620,447.0,HONDA,FIT,2013,Hatchback,1,Petrol,1.3,110467,4,Automatic,Front,4,Left wheel,White,4,12,9205.583333333334,HONDA_FIT
19130,2148.0,MERCEDES-BENZ,CLS 550,2010,Sedan,1,Petrol,5.5,157000,4,Automatic,Front,4,Left wheel,Grey,10,15,10466.666666666666,MERCEDES-BENZ_CLS 550
9408,1111.0,HONDA,FIT,2012,Hatchback,0,Hybrid,1.3,64000,4,Variator,Front,4,Right-hand drive,Black,4,13,4923.076923076923,HONDA_FIT
3,,HYUNDAI,Elantra,2011,Sedan,1,Petrol,1.8,80000,4,Tiptronic,Front,4,Left wheel,Grey,6,14,5714.285714285715,HYUNDAI_Elantra
5959,1730.0,CHEVROLET,Avalanche,2011,Sedan,1,Petrol,5.3,246976,8,Automatic,Front,4,Left wheel,Black,12,14,17641.14285714286,CHEVROLET_Avalanche
26594,777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,2.5,179918,4,Automatic,Front,4,Left wheel,Silver,4,11,16356.181818181818,HYUNDAI_H1
36065,779.0,TOYOTA,Avalon LIMITED,2013,Sedan,1,Hybrid,2.5,92200,4,Tiptronic,Front,4,Left wheel,Beige,12,12,7683.333333333333,TOYOTA_Avalon LIMITED
40142,1811.0,LEXUS,GX 470,2010,Jeep,1,Petrol,4.6,357246,8,Automatic,4x4,4,Left wheel,Grey,0,15,23816.4,LEXUS_GX 470
14000,585.0,HYUNDAI,Elantra,2013,Sedan,0,Petrol,1.8,50000,4,Tiptronic,Front,4,Left wheel,Grey,10,12,4166.666666666667,HYUNDAI_Elantra
17923,473.0,CHEVROLET,Cruze,2014,Sedan,1,Petrol,1.4,127842,4,Automatic,Front,4,Left wheel,White,4,11,11622.0,CHEVROLET_Cruze
54518,831.0,HYUNDAI,Tucson,2017,Jeep,1,Petrol,1.6,40193,4,Automatic,Front,4,Left wheel,Black,4,8,5024.125,HYUNDAI_Tucson
8154,,TOYOTA,Ist,2002,Hatchback,0,Petrol,1.3,115000,4,Automatic,Front,4,Right-hand drive,Silver,7,23,5000.0,TOYOTA_Ist
282,289.0,FORD,Escape,2008,Jeep,1,Hybrid,0.4,220474,4,Automatic,Front,4,Left wheel,Grey,0,17,12969.058823529413,FORD_Escape
3450,1249.0,TOYOTA,Camry,2017,Sedan,1,Petrol,2.5,60762,4,Automatic,Front,4,Left wheel,White,12,8,7595.25,TOYOTA_Camry
22063,836.0,HYUNDAI,Tucson,2010,Jeep,1,Diesel,2.0,142264,4,Automatic,Front,4,Left wheel,White,4,15,9484.266666666666,HYUNDAI_Tucson
2901,503.0,HONDA,Civic,2012,Sedan,1,Hybrid,1.5,146403,4,Automatic,Front,4,Left wheel,White,0,13,11261.76923076923,HONDA_Civic
4704,585.0,TOYOTA,Corolla,2013,Sedan,1,Petrol,1.8,227371,4,Automatic,Front,4,Left wheel,Silver,12,12,18947.583333333332,TOYOTA_Corolla
16900,502.0,HONDA,FIT,2013,Hatchback,1,Petrol,1.5,70000,4,Automatic,Front,4,Left wheel,Blue,4,12,5833.333333333333,HONDA_FIT
42651,1017.0,MERCEDES-BENZ,GLA 250,2017,Jeep,1,Petrol,2.0,44995,4,Automatic,4x4,4,Left wheel,Black,0,8,5624.375,MERCEDES-BENZ_GLA 250
15524,586.0,TOYOTA,Prius,2012,Hatchback,0,Hybrid,1.8,122324,4,Automatic,Front,4,Left wheel,Red,7,13,9409.538461538461,TOYOTA_Prius
17249,,BMW,530,2007,Sedan,1,Petrol,3.0,111111,6,Tiptronic,Rear,4,Left wheel,Grey,10,18,6172.833333333333,BMW_530
73071,,LEXUS,GS 350,2013,Sedan,1,Petrol,3.5,56000,6,Tiptronic,Rear,4,Left wheel,Black,12,12,4666.666666666667,LEXUS_GS 350
862,333.0,FORD,Fusion,2014,Sedan,1,Hybrid,2.0,186048,4,Automatic,Front,4,Left wheel,Black,0,11,16913.454545454544,FORD_Fusion
28909,831.0,HYUNDAI,Elantra,2017,Sedan,1,Diesel,1.6,98000,4,Automatic,Front,4,Left wheel,White,4,8,12250.0,HYUNDAI_Elantra
8467,642.0,HYUNDAI,Sonata,2012,Sedan,1,LPG,2.0,573249,4,Automatic,Front,4,Left wheel,Black,4,13,44096.07692307692,HYUNDAI_Sonata
50,,TOYOTA,Aqua,2013,Sedan,0,Hybrid,1.5,130000,4,Automatic,Rear,4,Right-hand drive,Sky blue,0,12,10833.333333333334,TOYOTA_Aqua
14426,639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,2.0,169024,4,Automatic,Front,4,Left wheel,White,4,11,15365.818181818182,HYUNDAI_Sonata
30734,1053.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Diesel,3.5,200179,6,Automatic,4x4,4,Left wheel,Black,12,11,18198.090909090908,MERCEDES-BENZ_E 350
22580,779.0,TOYOTA,Camry,2013,Sedan,1,Petrol,2.5,156666,4,Automatic,Front,4,Left wheel,Black,12,12,13055.5,TOYOTA_Camry
862,259.0,CHEVROLET,Volt,2014,Jeep,1,Hybrid,1.4,133195,4,Automatic,Front,4,Left wheel,Black,0,11,12108.636363636364,CHEVROLET_Volt
7464,247.0,HONDA,FIT,2014,Hatchback,1,Hybrid,1.3,114950,4,Automatic,Front,4,Left wheel,Blue,4,11,10450.0,HONDA_FIT
1333,1091.0,FORD,Fusion,2016,Sedan,1,Petrol,2.5,154850,4,Automatic,Front,4,Left wheel,Black,12,9,17205.555555555555,FORD_Fusion
59865,879.0,HYUNDAI,Tucson,2019,Jeep,1,Diesel,1.6,13000,4,Automatic,Front,4,Left wheel,White,4,6,2166.6666666666665,HYUNDAI_Tucson
49237,1342.0,TOYOTA,Tacoma,2017,Jeep,1,Petrol,2.7,94262,4,Automatic,Rear,4,Left wheel,White,12,8,11782.75,TOYOTA_Tacoma
68223,1327.0,HYUNDAI,H1,2018,Universal,1,Diesel,2.5,27406,4,Automatic,Front,4,Left wheel,Yellow,4,7,3915.1428571428573,HYUNDAI_H1
392,1017.0,MERCEDES-BENZ,E 300,2017,Sedan,1,Petrol,2.0,1600,4,Automatic,Rear,4,Left wheel,Black,12,8,200.0,MERCEDES-BENZ_E 300
22266,,FORD,Fusion,2013,Sedan,1,Petrol,1.6,85500,4,Automatic,Front,4,Left wheel,Black,8,12,7125.0,FORD_Fusion
2430,1598.0,MERCEDES-BENZ,E 350,2008,Sedan,1,Diesel,3.0,175614,6,Automatic,Rear,4,Left wheel,Black,12,17,10330.235294117647,MERCEDES-BENZ_E 350
282,333.0,FORD,Fusion,2014,Sedan,1,Hybrid,2.0,0,4,Automatic,Front,4,Left wheel,Silver,0,11,0.0,FORD_Fusion
33556,765.0,MERCEDES-BENZ,C 300,2015,Sedan,1,Petrol,2.0,0,4,Automatic,Rear,4,Left wheel,Black,12,10,0.0,MERCEDES-BENZ_C 300
16308,,FORD,Transit,2008,Microbus,0,Diesel,2.2,180000,4,Manual,Front,4,Left wheel,White,2,17,10588.235294117647,FORD_Transit
17719,,TOYOTA,Camry,2009,Sedan,1,Hybrid,2.4,92000,4,Tiptronic,Front,4,Left wheel,Sky blue,8,16,5750.0,TOYOTA_Camry
43278,1514.0,LEXUS,GX 460,2011,Jeep,1,Petrol,4.6,160138,8,Automatic,4x4,4,Left wheel,White,0,14,11438.42857142857,LEXUS_GX 460
470,1058.0,HYUNDAI,Santa FE,2012,Jeep,1,Petrol,3.5,197923,6,Automatic,4x4,4,Left wheel,Red,12,13,15224.846153846154,HYUNDAI_Santa FE
20385,738.0,CHEVROLET,Cruze,2017,Sedan,0,Petrol,1.4,42000,4,Tiptronic,Front,5,Left wheel,Black,12,8,5250.0,CHEVROLET_Cruze
941,1935.0,TOYOTA,Tundra,2016,Jeep,1,Petrol,4.6,254805,8,Automatic,4x4,4,Left wheel,White,12,9,28311.666666666668,TOYOTA_Tundra
49858,1077.0,HYUNDAI,Tucson,2019,Jeep,1,Diesel,2.0,48000,4,Automatic,Front,4,Left wheel,White,4,6,8000.0,HYUNDAI_Tucson
220,1055.0,MERCEDES-BENZ,C 350,2013,Sedan,1,Petrol,3.5,159250,6,Automatic,Rear,4,Left wheel,Black,12,12,13270.833333333334,MERCEDES-BENZ_C 350
9722,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,2.0,582376,4,Automatic,Front,4,Left wheel,Orange,4,10,58237.6,HYUNDAI_Sonata
21326,,MERCEDES-BENZ,CLS 500,2006,Sedan,1,Petrol,5.0,2000,8,Automatic,Rear,4,Left wheel,Grey,12,19,105.26315789473684,MERCEDES-BENZ_CLS 500
51075,1017.0,HYUNDAI,Tucson,2017,Jeep,1,Diesel,2.0,40800,4,Automatic,Front,4,Left wheel,White,4,8,5100.0,HYUNDAI_Tucson
15241,707.0,HYUNDAI,Genesis,2011,Coupe,1,Petrol,2.0,117492,4,Automatic,Front,4,Left wheel,Grey,4,14,8392.285714285714,HYUNDAI_Genesis
2587,382.0,FORD,Fusion,2015,Sedan,1,Hybrid,2.0,88795,4,Automatic,Front,4,Left wheel,Black,0,10,8879.5,FORD_Fusion
15524,1347.0,HYUNDAI,H1,2008,Minivan,1,Diesel,2.5,56769,4,Automatic,Front,4,Left wheel,Silver,4,17,3339.3529411764707,HYUNDAI_H1
27911,,MERCEDES-BENZ,C 250,2014,Sedan,1,Petrol,1.8,70000,4,Tiptronic,Rear,4,Left wheel,Beige,8,11,6363.636363636364,MERCEDES-BENZ_C 250
4861,779.0,TOYOTA,Camry,2013,Sedan,1,Hybrid,2.5,136861,4,Automatic,Front,4,Left wheel,Blue,12,12,11405.083333333334,TOYOTA_Camry
29793,,MERCEDES-BENZ,S 350,2005,Sedan,1,Petrol,3.5,263000,4,Automatic,Rear,4,Left wheel,Black,0,20,13150.0,MERCEDES-BENZ_S 350
18208,531.0,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.6,95665,4,Automatic,Front,4,Left wheel,Grey,4,13,7358.846153846154,HYUNDAI_Elantra
549,481.0,HYUNDAI,Sonata,2017,Sedan,1,Hybrid,2.0,107387,4,Automatic,Front,4,Left wheel,Silver,12,8,13423.375,HYUNDAI_Sonata
34497,779.0,TOYOTA,RAV 4 Le,2013,Jeep,0,Petrol,2.5,65350,4,Tiptronic,Front,4,Left wheel,White,12,12,5445.833333333333,TOYOTA_RAV 4 Le
4924,1282.0,CHEVROLET,Captiva,2007,Jeep,1,Diesel,2.0,183923,4,Automatic,Front,4,Left wheel,Silver,4,18,10217.944444444445,CHEVROLET_Captiva
43576,1091.0,HYUNDAI,H1,2016,Universal,1,Diesel,2.5,97129,4,Automatic,Front,4,Left wheel,Silver,4,9,10792.111111111111,HYUNDAI_H1
7840,,MERCEDES-BENZ,C 200,2001,Sedan,1,CNG,2.0,140000,4,Manual,Rear,4,Left wheel,Black,4,24,5833.333333333333,MERCEDES-BENZ_C 200
28225,1079.0,TOYOTA,CHR,2018,Jeep,0,Petrol,2.0,24000,4,Automatic,Front,4,Left wheel,Grey,8,7,3428.5714285714284,TOYOTA_CHR
18817,738.0,CHEVROLET,Cruze,2017,Hatchback,1,Petrol,1.4,29094,4,Automatic,Front,4,Left wheel,Grey,0,8,3636.75,CHEVROLET_Cruze
4861,382.0,FORD,Fusion,2015,Sedan,1,Hybrid,2.0,148709,4,Automatic,Front,4,Left wheel,Red,12,10,14870.9,FORD_Fusion
13172,1399.0,LEXUS,RX 450,2010,Jeep,1,Hybrid,3.5,186005,6,Automatic,4x4,4,Left wheel,Silver,12,15,12400.333333333334,LEXUS_RX 450
37320,1055.0,MERCEDES-BENZ,E 350 ამგ,2013,Sedan,1,Petrol,3.5,156800,4,Tiptronic,4x4,4,Left wheel,Black,12,12,13066.666666666666,MERCEDES-BENZ_E 350 ამგ
706,1017.0,FORD,Escape,2017,Jeep,1,Petrol,2.0,251430,4,Automatic,Front,4,Left wheel,Blue,12,8,31428.75,FORD_Escape
39201,456.0,TOYOTA,Camry,2015,Sedan,1,Hybrid,2.5,35000,4,Automatic,Front,4,Left wheel,Grey,10,10,3500.0,TOYOTA_Camry
36426,880.0,HYUNDAI,Elantra,2018,Sedan,1,LPG,1.6,35643,4,Automatic,Front,4,Left wheel,White,4,7,5091.857142857143,HYUNDAI_Elantra
8467,,HONDA,Civic,2006,Hatchback,0,Petrol,1.8,250000,4,Manual,Front,4,Right-hand drive,Grey,4,19,13157.894736842105,HONDA_Civic
7840,,MERCEDES-BENZ,CLK 320,2000,Coupe,1,Petrol,3.2,255000,6,Tiptronic,Rear,2,Left wheel,Silver,4,25,10200.0,MERCEDES-BENZ_CLK 320
12701,900.0,HONDA,Cr-v,2015,Jeep,1,Petrol,2.4,117158,4,Automatic,Front,4,Left wheel,White,12,10,11715.8,HONDA_Cr-v
46414,456.0,TOYOTA,Avalon,2015,Sedan,1,Hybrid,2.5,63645,4,Tiptronic,Front,4,Left wheel,White,12,10,6364.5,TOYOTA_Avalon
45160,798.0,MERCEDES-BENZ,ML 250,2015,Jeep,1,Diesel,2.1,197338,4,Automatic,4x4,4,Left wheel,White,12,10,19733.8,MERCEDES-BENZ_ML 250
100,,BMW,330,2007,Cabriolet,1,Petrol,3.0,1123,6,Tiptronic,4x4,2,Left wheel,Black,12,18,62.388888888888886,BMW_330
12231,,HYUNDAI,Elantra,2013,Coupe,0,Petrol,1.8,77000,6,Manual,Front,2,Left wheel,Beige,0,12,6416.666666666667,HYUNDAI_Elantra
5802,988.0,TOYOTA,Prius,2007,Hatchback,1,Hybrid,1.5,140000,4,Variator,Front,4,Left wheel,Green,12,18,7777.777777777777,TOYOTA_Prius
2901,1277.0,HYUNDAI,Sonata,2018,Sedan,1,Petrol,2.4,45494,4,Automatic,Front,4,Left wheel,White,12,7,6499.142857142857,HYUNDAI_Sonata
1882,442.0,TOYOTA,Prius,2017,Sedan,1,Hybrid,1.8,47672,4,Automatic,Front,4,Left wheel,White,12,8,5959.0,TOYOTA_Prius
11290,,HONDA,FIT,2013,Sedan,0,Hybrid,1.3,145000,4,Automatic,Front,4,Right-hand drive,Silver,8,12,12083.333333333334,HONDA_FIT
6586,,BMW,318,1997,Sedan,0,LPG,1.8,270000,4,Manual,Rear,4,Left wheel,Green,2,28,9642.857142857143,BMW_318
14426,,TOYOTA,Camry,2006,Sedan,1,Hybrid,2.4,188800,4,Variator,Front,4,Left wheel,Grey,8,19,9936.842105263158,TOYOTA_Camry
27284,,TOYOTA,Camry SE,2014,Sedan,1,Petrol,2.5,52000,4,Tiptronic,Front,4,Left wheel,Black,12,11,4727.272727272727,TOYOTA_Camry SE
7840,790.0,HYUNDAI,I30,2009,Hatchback,1,Petrol,1.6,140000,4,Automatic,Front,4,Left wheel,Silver,4,16,8750.0,HYUNDAI_I30
7840,,MERCEDES-BENZ,E 200,1998,Sedan,0,CNG,2.0,180003,4,Manual,Rear,4,Left wheel,Black,4,27,6666.777777777777,MERCEDES-BENZ_E 200
282,289.0,FORD,Escape,2008,Jeep,1,Hybrid,0.4,220474,4,Automatic,Front,4,Left wheel,Grey,0,17,12969.058823529413,FORD_Escape
1646,1292.0,MERCEDES-BENZ,GLE 350,2016,Jeep,1,Petrol,3.0,59099,6,Automatic,4x4,4,Left wheel,White,0,9,6566.555555555556,MERCEDES-BENZ_GLE 350
24198,640.0,HYUNDAI,Tucson,2013,Jeep,1,Diesel,2.0,124000,4,Automatic,Front,4,Left wheel,Silver,4,12,10333.333333333334,HYUNDAI_Tucson
25365,502.0,HONDA,FIT,2013,Hatchback,1,Petrol,1.5,34682,4,Automatic,Front,4,Left wheel,Grey,4,12,2890.1666666666665,HONDA_FIT
1725,777.0,CHEVROLET,Malibu,2014,Sedan,1,Petrol,2.5,310061,4,Automatic,Front,4,Left wheel,Blue,12,11,28187.363636363636,CHEVROLET_Malibu
17249,586.0,TOYOTA,Prius,2012,Sedan,0,Hybrid,1.8,22400,4,Automatic,Front,4,Left wheel,White,8,13,1723.076923076923,TOYOTA_Prius
470,1399.0,MERCEDES-BENZ,E 350,2010,Sedan,1,Petrol,3.5,229904,6,Automatic,4x4,4,Left wheel,Black,12,15,15326.933333333332,MERCEDES-BENZ_E 350
31361,639.0,HYUNDAI,Sonata,2014,Sedan,1,Petrol,2.0,62000,4,Tiptronic,Front,4,Left wheel,White,12,11,5636.363636363636,HYUNDAI_Sonata
4704,1047.0,HYUNDAI,Elantra,2007,Sedan,1,Diesel,1.6,54279,4,Automatic,Front,4,Left wheel,Silver,4,18,3015.5,HYUNDAI_Elantra
12720,645.0,CHEVROLET,Cruze,2011,Sedan,1,Petrol,1.8,135759,4,Automatic,Front,4,Left wheel,Grey,4,14,9697.07142857143,CHEVROLET_Cruze
26372,640.0,HYUNDAI,Tucson,2013,Jeep,1,Diesel,2.0,120534,4,Automatic,Front,4,Left wheel,Silver,4,12,10044.5,HYUNDAI_Tucson
13485,,BMW,X5,2003,Jeep,1,LPG,3.0,189000,6,Tiptronic,4x4,4,Right-hand drive,Black,10,22,8590.90909090909,BMW_X5
25591,528.0,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.6,140000,4,Automatic,Front,4,Left wheel,White,4,11,12727.272727272728,HYUNDAI_Elantra
6429,1211.0,MERCEDES-BENZ,C 300,2010,Sedan,1,Petrol,3.0,108517,6,Automatic,4x4,4,Left wheel,White,12,15,7234.466666666666,MERCEDES-BENZ_C 300
251,1493.0,LEXUS,RX 350,2016,Jeep,1,Petrol,3.5,107030,6,Automatic,4x4,4,Left wheel,Grey,12,9,11892.222222222223,LEXUS_RX 350
39829,1811.0,LEXUS,GX 460,2010,Jeep,1,Petrol,4.6,155821,8,Automatic,4x4,4,Left wheel,Black,0,15,10388.066666666668,LEXUS_GX 460
13172,1793.0,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,5.5,325811,8,Automatic,4x4,4,Left wheel,Black,12,14,23272.214285714286,MERCEDES-BENZ_E 350
627,1077.0,TOYOTA,CHR,2019,Jeep,1,Petrol,2.0,24339,4,Automatic,Front,4,Left wheel,Blue,12,6,4056.5,TOYOTA_CHR
12388,919.0,BMW,X5,2012,Jeep,1,Diesel,3.0,420794,6,Automatic,4x4,4,Left wheel,Black,12,13,32368.76923076923,BMW_X5
18503,,HYUNDAI,Sonata,2012,Sedan,0,Hybrid,2.0,280480,4,Automatic,Front,4,Left wheel,Silver,9,13,21575.384615384617,HYUNDAI_Sonata
12231,574.0,HONDA,Insight,2010,Sedan,0,Hybrid,1.3,150000,4,Variator,Front,4,Left wheel,Black,12,15,10000.0,HONDA_Insight
40,,HONDA,FIT,2002,Hatchback,0,Petrol,1.3,135000,4,Variator,Front,4,Right-hand drive,Black,4,23,5869.565217391304,HONDA_FIT
17054,862.0,HYUNDAI,H1,2011,Universal,1,Diesel,2.5,237853,4,Automatic,Front,4,Left wheel,Silver,4,14,16989.5,HYUNDAI_H1
5300,,HONDA,Stream,2001,Universal,0,Petrol,2.0,111000,4,Automatic,Front,4,Right-hand drive,Black,6,24,4625.0,HONDA_Stream
9565,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,2.0,42000,4,Automatic,Front,4,Left wheel,Orange,4,10,4200.0,HYUNDAI_Sonata
24302,765.0,CHEVROLET,Malibu,2015,Sedan,1,Diesel,2.0,60618,4,Automatic,Front,4,Left wheel,Black,4,10,6061.8,CHEVROLET_Malibu
18817,,TOYOTA,Camry,2009,Sedan,1,Petrol,2.4,230400,4,Automatic,Front,4,Left wheel,Silver,12,16,14400.0,TOYOTA_Camry
17249,1051.0,HYUNDAI,Sonata,2016,Sedan,0,Petrol,2.4,77000,4,Tiptronic,Front,4,Left wheel,Silver,10,9,8555.555555555555,HYUNDAI_Sonata
15530,891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,2.0,280016,4,Automatic,Front,4,Left wheel,Silver,4,9,31112.88888888889,HYUNDAI_Sonata
11290,891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,2.0,270874,4,Automatic,Front,4,Left wheel,Silver,4,9,30097.11111111111,HYUNDAI_Sonata
24148,,TOYOTA,Prius,2013,Hatchback,0,Hybrid,1.8,118000,4,Automatic,Front,4,Left wheel,Sky blue,12,12,9833.333333333334,TOYOTA_Prius
10036,639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,2.0,362868,4,Automatic,Front,4,Left wheel,Silver,4,11,32988.0,HYUNDAI_Sonata
18817,697.0,HYUNDAI,Elantra,2015,Sedan,0,Petrol,1.8,85000,4,Tiptronic,Front,4,Left wheel,Black,12,10,8500.0,HYUNDAI_Elantra
10349,308.0,LEXUS,CT 200h,2014,Hatchback,1,Hybrid,1.8,132563,4,Automatic,Front,4,Left wheel,Red,0,11,12051.181818181818,LEXUS_CT 200h
549,1399.0,LEXUS,RX 350,2010,Jeep,1,Petrol,3.5,138211,6,Automatic,4x4,4,Left wheel,Black,12,15,9214.066666666668,LEXUS_RX 350
9252,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,2.0,391625,4,Automatic,Front,4,Left wheel,Orange,4,10,39162.5,HYUNDAI_Sonata
55823,930.0,HYUNDAI,Tucson,2018,Jeep,1,Diesel,1.7,38577,4,Automatic,Front,4,Left wheel,Black,4,7,5511.0,HYUNDAI_Tucson
25089,,TOYOTA,Camry,2013,Sedan,1,Petrol,2.5,132800,6,Tiptronic,Rear,4,Left wheel,Blue,12,12,11066.666666666666,TOYOTA_Camry
18669,862.0,HYUNDAI,H1,2011,Minivan,1,Diesel,2.5,52686,4,Automatic,Front,4,Left wheel,Silver,4,14,3763.285714285714,HYUNDAI_H1
941,1058.0,LEXUS,RX 450,2012,Jeep,1,Hybrid,3.5,232357,6,Automatic,4x4,4,Left wheel,Black,12,13,17873.615384615383,LEXUS_RX 450
15053,1998.0,FORD,Transit,2001,Microbus,0,Diesel,2.4,253206,4,Manual,Rear,4,Left wheel,White,2,24,10550.25,FORD_Transit
10660,271.0,HONDA,FIT,2014,Hatchback,1,Hybrid,1.5,76525,4,Automatic,Front,4,Left wheel,Blue,4,11,6956.818181818182,HONDA_FIT
37000,891.0,HYUNDAI,Tucson,2016,Jeep,1,Diesel,2.0,80000,4,Automatic,Front,4,Left wheel,Silver,4,9,8888.888888888889,HYUNDAI_Tucson
14583,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,3.5,230696,6,Automatic,4x4,4,Left wheel,Black,12,14,16478.285714285714,MERCEDES-BENZ_E 350
21012,,MERCEDES-BENZ,Vito,2007,Minivan,0,Diesel,2.2,285000,4,Manual,Rear,4,Left wheel,Red,4,18,15833.333333333334,MERCEDES-BENZ_Vito
22649,707.0,HYUNDAI,Tucson,2011,Jeep,1,Diesel,2.0,142000,4,Automatic,Front,4,Left wheel,White,4,14,10142.857142857143,HYUNDAI_Tucson
16590,862.0,HYUNDAI,H1,2011,Minivan,1,Diesel,2.5,42415,4,Automatic,Front,4,Left wheel,White,4,14,3029.6428571428573,HYUNDAI_H1
31988,394.0,TOYOTA,Camry,2014,Sedan,0,Hybrid,2.5,51000,4,Automatic,Front,4,Left wheel,Grey,12,11,4636.363636363636,TOYOTA_Camry
21012,456.0,TOYOTA,Camry,2015,Sedan,0,Hybrid,2.5,89000,4,Variator,Front,4,Left wheel,Silver,0,10,8900.0,TOYOTA_Camry
10663,1266.0,HONDA,FIT,2014,Hatchback,0,Hybrid,1.5,114000,4,Automatic,Front,4,Right-hand drive,White,8,11,10363.636363636364,HONDA_FIT
220,1053.0,MERCEDES-BENZ,E 350,2014,Sedan,1,Diesel,3.5,95987,6,Automatic,4x4,4,Left wheel,Black,12,11,8726.09090909091,MERCEDES-BENZ_E 350
11900,1677.0,FORD,Transit,2003,Microbus,1,Diesel,2.0,195000,6,Manual,Front,2,Left wheel,Yellow,4,22,8863.636363636364,FORD_Transit
17876,1661.0,FORD,C-MAX,2013,Hatchback,1,Hybrid,2.0,120000,4,Tiptronic,Front,4,Right-hand drive,Silver,10,12,10000.0,FORD_C-MAX
11604,,HONDA,FIT,2010,Hatchback,0,Hybrid,1.3,157000,4,Tiptronic,Front,4,Right-hand drive,White,2,15,10466.666666666666,HONDA_FIT
13799,,BMW,750,2005,Sedan,1,Petrol,4.8,240000,8,Tiptronic,Rear,4,Left wheel,Black,12,20,12000.0,BMW_750
40769,1249.0,TOYOTA,RAV 4 s p o r t,2017,Jeep,0,Petrol,2.5,76000,4,Tiptronic,4x4,4,Left wheel,Black,12,8,9500.0,TOYOTA_RAV 4 s p o r t
7997,1850.0,LEXUS,RX 400,2008,Jeep,1,Hybrid,3.5,244731,6,Automatic,Front,4,Left wheel,Black,12,17,14395.941176470587,LEXUS_RX 400
7840,,MERCEDES-BENZ,E 250,1995,Sedan,0,Diesel,2.5,410918,2,Manual,Front,4,Left wheel,White,2,30,13697.266666666666,MERCEDES-BENZ_E 250
11917,,HONDA,FIT,2011,Hatchback,0,Hybrid,1.3,188000,4,Automatic,Front,4,Right-hand drive,Blue,8,14,13428.57142857143,HONDA_FIT
12777,640.0,HYUNDAI,Sonata,2013,Sedan,1,Petrol,2.0,162558,4,Automatic,Front,4,Left wheel,Black,4,12,13546.5,HYUNDAI_Sonata
18817,,TOYOTA,Prius C,2013,Hatchback,0,Hybrid,1.5,130000,4,Automatic,Front,4,Left wheel,Red,12,12,10833.333333333334,TOYOTA_Prius C
23521,781.0,TOYOTA,Camry,2012,Sedan,1,Hybrid,2.5,83000,4,Variator,Front,4,Left wheel,Silver,10,13,6384.615384615385,TOYOTA_Camry
392,690.0,LEXUS,RX 450,2016,Jeep,1,Hybrid,3.5,27038,6,Automatic,4x4,4,Left wheel,White,12,9,3004.222222222222,LEXUS_RX 450
12544,645.0,TOYOTA,Prius,2011,Hatchback,0,Hybrid,1.8,284678,4,Automatic,Front,4,Left wheel,Silver,12,14,20334.14285714286,TOYOTA_Prius
9722,473.0,CHEVROLET,Cruze,2014,Sedan,0,Petrol,1.4,121000,4,Tiptronic,Front,4,Left wheel,Green,10,11,11000.0,CHEVROLET_Cruze
